1405.;339818;2439;Stropharia eximia;Strophária exímia;orjaška strniščnica;U;
1406.;114458;2440;Stropharia hornemannii;Strophária hornemánnii;skandinavska strniščnica;S;
1407.;145219;2443;Stropharia rugosoannulata;Strophária rugósoannuláta;kukmakova strniščnica;U;
1408.;240189;2444;Protostropharia semiglobata;Strophária semiglobáta;polobla strniščnica;NU;
1409.;249948;2445;Leratiomyces squamosus;Strophária squamósa;luskata strniščnica;NU;
1410.;356928;2447;Suillus bovinus;Suíllus bovínus;prožna lupljivka;U;kravjača, borovka, kravara, kravarica, kravarka, kravjek, pesec
1411.;134747;2448;Suillus bresadolae;Suíllus bresádolae;bresadolova lupljivka;U;
1412.;339844;195;Boletinus cavipes;Suíllus cávipes;votlobetna lupljivka;U;votlobetni gobanček, votlonogi gobanček
1413.;306571;2449;Suillus collinitus;Suíllus collinítus;brezobročna lupljivka;U;brezobročna maslenka, primorska maslenka
1414.;291273;2450;Suillus flavidus;Suíllus flávidus;rumena lupljivka;U, RS;
1415.;291277;2451;Suillus granulatus;Suíllus granulátus;ovčarska lupljivka;U;slinavka, ovčarka, ovčja maslenka, ovčji hlebec, slinarica, slinarka, slinovica, volčji hlebec, zlatica
1416.;414243;2452;Suillus granulatus;Suíllus granulátus;ovčarska lupljivka, primorska oblika;U;
1417.;282928;2453;Suillus grevillei;Suíllus grevíllei;macesnova lupljivka;U;macesnov goban, cekinček, elegantni goban, klavžek, laška globanja, lepa maslenka
1418.;120823;2455;Suillus luteus;Suíllus lúteus;maslena lupljivka;U;maslenka, lepljivka, masleni goban, maslenica, osinac, rjava maslenka, sošnjik, šljivak
1419.;291280;2459;Suillus placidus;Suíllus plácidus;bela lupljivka;U;bela lepljivka, beli slinar, cemprinka, cemprinov goban, cemprinovka, slonokoščeni goban, slonokoščenka
1420.;291290;2464;Suillus tridentinus;Suíllus tridentínus;tridentinska lupljivka;U, RS;tridentinska maslenka
1421.;355913;2465;Suillus variegatus;Suíllus variegátus;peščena lupljivka;U;peščenka, mazava lupljivka, pesnati goban, peščenica, peščenovka, prosenjak, prosenka 
1422.;324347;2466;Suillus viscidus;Suíllus víscidus;siva lupljivka;U;sivi macesnov goban, zeleneča lupljivka
1423.;360246;1903;Tapinella atrotomentosa;Tapínella átrotomentósa;žametni podvihanec;U;žametna podvihanka, črnonoga, črnonoga polžarka, črnonoga polževka, črnonogi polžar, črnonožka, črnonožnica
1424.;253796;1905;Tapinella panuoides;Tapínella panuoídes;školjkasti podvihanec;NU;školjkasta podvihanka, školjkasti ostrigovec, pahljačevka, školjkarica, školjkovka, žabja podvihanka
1425.;339942;2472;Lyophyllum anthracophilum;Tephrócybe anthracóphila;pogoriščna sivolistka;NU;
1426.;339961;2478;Lyophyllum rancidum;Tephrócybe ráncida;žarka sivolistka;NU;
1427.;162775;2481;Thelephora anthocephala;Theléphora anthocéphala;cvetoča roža;NU;
1428.;180679;2482;Thelephora caryophyllea;Theléphora caryophýllea;nageljnasta roža;NU;
1429.;245584;2484;Thelephora palmata;Theléphora palmáta;grmičasta roža;NU;
1430.;145245;2485;Thelephora penicillata;Theléphora penicilláta;čopičasta roža;NU;
1431.;193195;2486;Thelephora terrestris;Theléphora terréstris;pozemska roža;NU;pozemeljska roža, prstena roža, prsteni bradavičar
1432.;212944;2490;Trametopsis cervina;Tramétes cervína;rjaveča ploskocevka;NU;
1433.;151431;2491;Trametes gibbosa;Tramétes gibbósa;grbasta ploskocevka;NU;
1434.;267192;2497;Trametes hirsuta;Tramétes hirsúta;kosmata ploskocevka;NU;dlakava ploskocevka
1435.;132931;3032;Trametes ochracea;Tramétes ochrácea;kolobarčasta ploskocevka;NU 
1436.;275567;2495;Trametes pubescens;Tramétes pubéscens;puhasta ploskocevka;NU;
1437.;203430;2496;Trametes suaveolens;Tramétes suavéolens;vrbova ploskocevka;NU;
1438.;208715;971;Coriolopsis trogii;Tramétes trógii;navadna ploskocevka;NU;navadna nasršenka, navadna tramovka
1439.;281625;2498;Trametes versicolor;Tramétes versícolor;pisana ploskocevka;NU;
1440.;173674;2503;Phaeotremella foliacea;Tremélla foliácea;listasta drhtavka;NU;
1441.;154470;2505;Tremella mesenterica;Tremélla mesentérica;rumena drhtavka;U;
1442.;324865;2509;Hirschioporus abietinus;Tricháptum abietínum;jelkova apnenka;NU;
1443.;324867;2510;Pallidohirschioporus biformis;Tricháptum bifórme;papirasta apnenka;NU;
1444.;423131;2519;Trichoglossum hirsutum var. hirsutum;Trichoglóssum hirsútum;kosmati jezikovec;NU;
1445.;193656;2520;Tricholoma acerbum;Tricholóma acérbum;trpka kolobarnica;NU;
1446.;232093;2521;Tricholoma aestuans;Tricholóma áestuans;gorjupa kolobarnica;NU; 
1447.;106519;2522;Tricholoma albidum;Tricholóma álbidum;svilasta kolobarnica;U;
1448.;231858;2523;Tricholoma album;Tricholóma álbum;bela kolobarnica;NU;
1449.;257064;2524;Tricholoma apium;Tricholóma ápium;začimbena kolobarnica;U, RS;
1450.;198225;2529;Tricholoma atrosquamosum;Tricholóma átrosquamósum;črnoluska kolobarnica;U;
1451.;356852;2530;Tricholoma aurantium;Tricholóma aurántium;oranžna kolobarnica;NU;
1452.;134055;2532;Tricholoma basirubens;Tricholóma basírubens;žarobetna kolobarnica;U;
1453.;324915;2534;Tricholoma bresadolae;Tricholóma bresadolánum;bresadolova kolobarnica;NU 
1454.;152260;2535;Tricholoma bufonium;Tricholóma bufónium;krastačja kolobarnica;S;
1455.;259381;2536;Tricholoma caligatum;Tricholóma caligátum;krokodilja kolobarnica;U, Z, RS;krokodilka, marogasta kolobarnica, marogarica
1456.;173032;2537;Tricholoma cingulatum;Tricholóma cingulátum;obročkana kolobarnica;U;
1457.;154603;2538;Tricholoma colossus;Tricholóma colóssus;orjaška kolobarnica;U;čebular, čebularka, rjava kamnica
1458.;155124;2539;Tricholoma columbetta;Tricholóma columbétta;golobičja kolobarnica;U;golobica, globčica, golobja sivka
1459.;176119;2541;Tricholoma equestre;Tricholóma equéstre;zelenkasta kolobarnica;S;zelenka, lepa kolobarnica, pesnata kolobarnica, prava kolobarnica, rumenka, rumenkasta sivka, vitezovka
1460.;355595;2542;Tricholoma focale;Tricholóma focále;ovratniška kolobarnica;U;
1461.;105838;2543;Agaricus cuneiformis;Tricholóma frácticum;polzastrta kolobarnica;NU;
1462.;168810;2544;Tricholoma fucatum;Tricholóma fucátum;naličena kolobarnica;UN;ciganka
1463.;439195;2545;Tricholoma fulvum;Tricholóma fúlvum;rumenolistna kolobarnica;U 
1464.;199080;2546;Tricholoma gausapatum;Tricholóma gausapátum;kosmata kolobarnica;U;
1465.;194355;2549;Agaricus hordus;Tricholóma hórdum;vijoličnorjava kolobarnica;U 
1466.;226648;2550;Tricholoma imbricatum;Tricholóma imbricátum;mekinasta kolobarnica;PU;
1467.;200324;2552;Tricholoma inamoenum;Tricholóma inamóenum;neprijetna kolobarnica;S;
1468.;200365;2553;Agaricus inodermeus;Tricholóma inodérmeum;tigrasta kolobarnica;NU;
1469.;104925;2554;Tricholoma joachimii;Tricholóma joachímii;zajetna kolobarnica;UN;
1470.;324924;2555;Tricholoma josserandii;Tricholóma josserándii;stenična kolobarnica;S;
1471.;196644;2556;Tricholoma lascivum;Tricholóma lascívum;zoprna kolobarnica;NU;
1472.;198365;2557;Tricholoma luridum;Tricholóma lúridum;širokolistna kolobarnica;NU; 
1473.;243253;2560;Tricholoma orirubens;Tricholóma orírubens;žarolistna kolobarnica;U;
1474.;356853;2561;Tricholoma pardinum;Tricholóma pardínum;pegasta kolobarnica;S;prušnica, strupena kolobarnica, tiger goba, tigrasta kolobarnica, tigrastka, tigrček
1475.;235778;2562;Tricholoma pessundatum;Tricholóma pessúndatum;lepljiva kolobarnica;S;
1476.;275073;2563;Tricholoma populinum;Tricholóma populínum;topolova kolobarnica;U;
1477.;248886;2564;Tricholoma portentosum;Tricholóma portentósum;zimska kolobarnica;U;sivka, snežka, ropuša, sirotica
1478.;355707;2565;Tricholoma psammopus;Tricholóma psámmopus;macesnova kolobarnica;NU;
1479.;107347;2567;Tricholoma pseudonictitans;Tricholóma pseudoníctitans;varljiva kolobarnica;NU;
1480.;416898;2571;Tricholoma saponaceum var. saponaceum;Tricholóma saponáceum;milnata kolobarnica;PU;milnata sivka
1481.;186558;2533;Tricholoma saponaceum var. lavedanum;Tricholóma saponáceum var. lavedánum;milnata kolobarnica, karminasti različek;PU;karminasta kolobarnica
1482.;348924;2575;Tricholoma saponaceum var. squamosum;Tricholóma saponáceum var. squamósum;milnata kolobarnica, luskobetni različek;PU;
1483.;186479;2576;Tricholoma scalpturatum;Tricholóma scalpturátum;rumeneča kolobarnica;U;
1484.;123284;2577;Tricholoma sciodes;Tricholóma sciódes;pogubna kolobarnica;S;
1485.;192411;2578;Tricholoma sejunctum;Tricholóma sejúnctum;vretenasta kolobarnica;PU;
1486.;348930;2964;Tricholoma sejunctum var. coniferarum;Tricholóma sejúnctum var. coniferárum;vretenasta kolobarnica, iglavčev različek;PU;
1487.;346465;2540;Agaricus coryphaeus;Tricholóma sejúnctum var. corypháeum;vretenasta kolobarnica, oranžnomekinasti različek;U;oranžnomekinasta kolobarnica
1488.;348931;2579;Tricholoma sejunctum var. fagetorum;Tricholóma sejúnctum var. fagetórum;vretenasta kolobarnica, bukov različek;PU;
1489.;183802;2580;Tricholoma squarrulosum;Tricholóma squarrulósum;luskava kolobarnica;U;
1490.;183438;2581;Tricholoma stans;Tricholóma stáns;luskobetna kolobarnica;U;
1491.;461558;2582;Tricholoma striatum;Tricholóma striátum;belorjava kolobarnica;S;
1492.;228051;2584;Tricholoma sulphurescens;Tricholóma sulphuréscens;lisasta kolobarnica;NU;
1493.;419608;2585;Tricholoma sulphureum var. sulphureum;Tricholóma sulphúreum;žveplena kolobarnica;S;
1494.;137152;2586;Tricholoma sulphureum;Tricholóma sulphúreum var. coronaria;žveplena kolobarnica, rjavogrbi različek;S;
1495.;216171;2587;Tricholoma terreum;Tricholóma térreum;prstena kolobarnica;U;miška
1496.;220773;2589;Tricholoma triste;Tricholóma tríste;gorska kolobarnica;U; 
1497.;324938;2590;Tricholoma umbonatum;Tricholóma umbonátum;grbasta kolobarnica;NU;
1498.;232364;2591;Tricholoma ustale;Tricholóma ustále;osmojena kolobarnica;NU;
1499.;307065;2592;Tricholoma ustaloides;Tricholóma ustaloídes;sluzasta kolobarnica;NU;
1500.;231716;2593;Tricholoma vaccinum;Tricholóma vaccínum;kocasta kolobarnica;PU;
1501.;218168;2595;Tricholoma virgatum;Tricholóma virgátum;pekoča kolobarnica;NU;
1502.;324940;2596;Tricholoma viridifucatum;Tricholóma víridifucátum;šarasta kolobarnica;U;
1503.;324942;2597;Tricholoma viridilutescens;Tricholóma víridilutéscens;citronasta kolobarnica;U;
1504.;354652;259;Tricholomella constricta;Tricholomélla constrícta;ovenčana čednoglavka;U;ovenčana lepoglavka
1505.;251770;2598;Tricholomopsis decora;Tricholomópsis decóra;lična trhlenka;PU;
1506.;340345;2600;Agaricus ornatus;Tricholomópsis ornáta;okrašena trhlenka;PU;
1507.;254523;2601;Tricholomopsis rutilans;Tricholomópsis rútilans;rdečkasta trhlenka;PU;rdeča sivka, rdečkasta štorovka
1508.;184470;2613;Tuber magnatum;Túber magnátum;bela gomoljika;U;
1509.;122480;2622;Tylopilus felleus;Tylopílus félleus;žolčasti grenivec;NU;
1510.;325159;2084;Porphyrellus porphyrosporus;Tylopílus porphyrósporus;porfirasti grenivec;U, Z, RS;navadni porfirnik
1511.;414503;2627;Tyromyces chioneus;Tyrómyces chióneus;snežnobeli sirovec;NU;
1512.;307281;2628;Tyromyces kmetii;Tyrómyces kmétii;oranžni sirovec;NU;
1513.;431110;2147;Verpa bohemica var. bohemica;Vérpa bohémica;češki smrčkovec;PU, Z, RS;češki hrčkovec
1514.;241570;2634;Verpa conica;Vérpa cónica;poveznjeni smrčkovec;U, Z, RS;
1515.;307781;2638;Volvariella bombycina;Volvariélla bombýcina;svilasta nožničarka;U, RS;
1516.;518592;2643;Volvariella gloiocephala;Volvariélla gloiocéphala;velika nožničarka;U;
1517.;325527;2646;Volvariella murinella;Volvariélla murinélla;mišja nožničarka;NU;
1518.;307797;2647;Volvariella pusilla;Volvariélla pusílla;pritlikava nožničarka;NU;
1519.;307800;2648;Volvariella surrecta;Volvariélla surrécta;parazitska nožničarka;NU;
1520.;414505;2650;Vuilleminia comedens;Vuillemínia comédens;uničujoča viljeminka;NU;
1521.;511892;2651;Xerocomus armeniacus;Xerocoméllus armeníacus;marelični polstenec;U;marelična polstenka
1522.;511893;2654;Xerocomellus chrysenteron;Xerocoméllus chrysénteron;rdečebetni polstenec;U;rdečebetna polstenka, kosmatinka, maveljček, mekuž, rdečebetni mavelj, rdečenogi goban, rdečenogi mavel, rdečenogi mavelj, rdečenožka, zajčkov goban, zlati borovnik, zlatorumenka
1523.;511897;2663;Xerocomellus porosporus;Xerocoméllus porósporus;topotrosni polstenec;U;topotrosna polstenka
1524.;511898;194;Xerocomellus pruinatus;Xerocoméllus pruinátus;poprhnjeni polstenec;U;poprhnjena polstenka, poprhnjeni polstenec
1525.;511900;2665;Hortiboletus rubellus;Xerocoméllus rubéllus;rdeči polstenec;U;rdeča polstenka
1526.;259499;2667;Xeromphalina campanella;Xeromphálina campanélla;pomladna zvončnica;NU;
1527.;260139;1882;Paraxerula caussei;Xérula cáussei;žametni širokolistar;NU;žametna širokolistka
1528.;113726;1880;Oudemansiella melanotricha;Xérula melanótricha;jelkin širokolistar;UN;jelkina širokolistka
1529.;307874;1883;Xerula pudens;Xérula púdens;mili širokolistar;U;mila širokolistka
1530.;325611;1884;Hymenopellis radicata;Xérula radicáta;zaviti širokolistar;U;zavita širokolistka
1531.;228616;2673;Xylaria hypoxylon;Xylária hypóxylon;vitka lesenjača;NU;
1532.;222425;2674;Xylaria longipes;Xylária lóngipes;dolgobetna lesenjača;NU;
1533.;246876;2676;Xylaria polymorpha;Xylária polymórpha;kopučasta lesenjača;NU; 
